in s,C1 in V
2.34293360E-03,-2.11426E+00
2.34294240E-03,-2.13379E+00
2.34295120E-03,-2.09473E+00
2.34296000E-03,-2.11426E+00
2.34296880E-03,-2.11426E+00
2.34297760E-03,-2.13379E+00
2.34298640E-03,-2.10449E+00
2.34299520E-03,-2.09473E+00
2.34300400E-03,-2.10449E+00
2.34301280E-03,-2.11426E+00
2.34302160E-03,-2.09473E+00
2.34303040E-03,-2.08496E+00
2.34303920E-03,-2.10449E+00
2.34304800E-03,-2.10449E+00
2.34305680E-03,-2.09473E+00
2.34306560E-03,-2.07520E+00
2.34307440E-03,-2.11426E+00
2.34308320E-03,-2.11426E+00
2.34309200E-03,-2.10449E+00
2.34310080E-03,-2.09473E+00
2.34310960E-03,-2.11426E+00
2.34311840E-03,-2.08496E+00
2.34312720E-03,-2.11426E+00
2.34313600E-03,-2.10449E+00
2.34314480E-03,-2.10449E+00
2.34315360E-03,-2.10449E+00
2.34316240E-03,-2.08496E+00
2.34317120E-03,-2.10449E+00
2.34318000E-03,-2.11426E+00
2.34318880E-03,-2.07520E+00
2.34319760E-03,-2.13379E+00
2.34320640E-03,-2.10449E+00
2.34321520E-03,-2.09473E+00
2.34322400E-03,-2.09473E+00
2.34323280E-03,-2.08496E+00
2.34324160E-03,-2.07520E+00
2.34325040E-03,-2.08496E+00
2.34325920E-03,-2.09473E+00
2.34326800E-03,-2.10449E+00
2.34327680E-03,-2.13379E+00
2.34328560E-03,-2.09473E+00
2.34329440E-03,-2.13379E+00
2.34330320E-03,-2.13379E+00
2.34331200E-03,-2.10449E+00
2.34332080E-03,-2.07520E+00
2.34332960E-03,-2.08496E+00
2.34333840E-03,-2.10449E+00
2.34334720E-03,-2.12402E+00
2.34335600E-03,-2.08496E+00
2.34336480E-03,-2.11426E+00
2.34337360E-03,-2.09473E+00
2.34338240E-03,-2.10449E+00
2.34339120E-03,-2.09473E+00
2.34340000E-03,-2.11426E+00
2.34340880E-03,-2.08496E+00
2.34341760E-03,-2.11426E+00
2.34342640E-03,-2.08496E+00
2.34343520E-03,-2.12402E+00
2.34344400E-03,-2.11426E+00
2.34345280E-03,-2.08496E+00
2.34346160E-03,-2.11426E+00
2.34347040E-03,-2.09473E+00
2.34347920E-03,-2.08496E+00
2.34348800E-03,-2.11426E+00
2.34349680E-03,-2.09473E+00
2.34350560E-03,-2.13379E+00
2.34351440E-03,-2.12402E+00
2.34352320E-03,-2.08496E+00
2.34353200E-03,-2.10449E+00
2.34354080E-03,-2.10449E+00
2.34354960E-03,-2.12402E+00
2.34355840E-03,-2.10449E+00
2.34356720E-03,-2.10449E+00
2.34357600E-03,-2.08496E+00
2.34358480E-03,-2.14355E+00
2.34359360E-03,-2.11426E+00
2.34360240E-03,-2.09473E+00
2.34361120E-03,-2.09473E+00
2.34362000E-03,-2.11426E+00
2.34362880E-03,-2.11426E+00
2.34363760E-03,-2.08496E+00
2.34364640E-03,-2.10449E+00
2.34365520E-03,-2.08496E+00
2.34366400E-03,-2.12402E+00
2.34367280E-03,-2.08496E+00
2.34368160E-03,-2.11426E+00
2.34369040E-03,-2.11426E+00
2.34369920E-03,-2.11426E+00
2.34370800E-03,-2.11426E+00
2.34371680E-03,-2.12402E+00
2.34372560E-03,-2.11426E+00
2.34373440E-03,-2.08496E+00
2.34374320E-03,-2.10449E+00
2.34375200E-03,-2.14355E+00
2.34376080E-03,-2.11426E+00
2.34376960E-03,-2.09473E+00
2.34377840E-03,-2.09473E+00
2.34378720E-03,-2.11426E+00
2.34379600E-03,-2.12402E+00
2.34380480E-03,-2.07520E+00
2.34381360E-03,-2.13379E+00
2.34382240E-03,-2.12402E+00
2.34383120E-03,-2.09473E+00
2.34384000E-03,-2.11426E+00
2.34384880E-03,-2.09473E+00
2.34385760E-03,-2.14355E+00
2.34386640E-03,-2.08496E+00
2.34387520E-03,-2.14355E+00
2.34388400E-03,-2.09473E+00
2.34389280E-03,-2.14355E+00
2.34390160E-03,-2.11426E+00
2.34391040E-03,-2.11426E+00
2.34391920E-03,-2.07520E+00
2.34392800E-03,-2.09473E+00
2.34393680E-03,-2.09473E+00
2.34394560E-03,-2.08496E+00
2.34395440E-03,-2.09473E+00
2.34396320E-03,-2.14355E+00
2.34397200E-03,-2.11426E+00
2.34398080E-03,-2.10449E+00
2.34398960E-03,-2.09473E+00
2.34399840E-03,-2.10449E+00
2.34400720E-03,-2.10449E+00
2.34401600E-03,-2.11426E+00
2.34402480E-03,-2.09473E+00
2.34403360E-03,-2.13379E+00
2.34404240E-03,-2.11426E+00
2.34405120E-03,-2.14355E+00
2.34406000E-03,-2.11426E+00
2.34406880E-03,-2.14355E+00
2.34407760E-03,-2.09473E+00
2.34408640E-03,-2.13379E+00
2.34409520E-03,-2.09473E+00
2.34410400E-03,-2.15332E+00
2.34411280E-03,-2.13379E+00
2.34412160E-03,-2.11426E+00
2.34413040E-03,-2.10449E+00
2.34413920E-03,-2.11426E+00
2.34414800E-03,-2.09473E+00
2.34415680E-03,-2.12402E+00
2.34416560E-03,-2.07520E+00
2.34417440E-03,-2.12402E+00
2.34418320E-03,-2.16309E+00
2.34419200E-03,-2.14355E+00
2.34420080E-03,-2.11426E+00
2.34420960E-03,-2.11426E+00
2.34421840E-03,-2.10449E+00
2.34422720E-03,-2.10449E+00
2.34423600E-03,-2.12402E+00
2.34424480E-03,-2.11426E+00
2.34425360E-03,-2.11426E+00
2.34426240E-03,-2.13379E+00
2.34427120E-03,-2.11426E+00
2.34428000E-03,-2.10449E+00
2.34428880E-03,-2.13379E+00
2.34429760E-03,-2.14355E+00
2.34430640E-03,-2.12402E+00
2.34431520E-03,-2.12402E+00
2.34432400E-03,-2.15332E+00
2.34433280E-03,-2.11426E+00
2.34434160E-03,-2.13379E+00
2.34435040E-03,-2.09473E+00
2.34435920E-03,-2.11426E+00
2.34436800E-03,-2.10449E+00
2.34437680E-03,-2.11426E+00
2.34438560E-03,-2.10449E+00
2.34439440E-03,-2.10449E+00
2.34440320E-03,-2.11426E+00
2.34441200E-03,-2.11426E+00
2.34442080E-03,-2.11426E+00
2.34442960E-03,-2.12402E+00
2.34443840E-03,-2.11426E+00
2.34444720E-03,-2.05566E+00
2.34445600E-03,-2.11426E+00
2.34446480E-03,-2.14355E+00
2.34447360E-03,-2.11426E+00
2.34448240E-03,-2.10449E+00
2.34449120E-03,-2.15332E+00
2.34450000E-03,-2.14355E+00
2.34450880E-03,-2.11426E+00
2.34451760E-03,-2.12402E+00
2.34452640E-03,-2.13379E+00
2.34453520E-03,-2.11426E+00
2.34454400E-03,-2.14355E+00
2.34455280E-03,-2.11426E+00
2.34456160E-03,-2.13379E+00
2.34457040E-03,-2.12402E+00
2.34457920E-03,-2.10449E+00
2.34458800E-03,-2.11426E+00
2.34459680E-03,-2.11426E+00
2.34460560E-03,-2.10449E+00
2.34461440E-03,-2.11426E+00
2.34462320E-03,-2.13379E+00
2.34463200E-03,-2.13379E+00
2.34464080E-03,-2.11426E+00
2.34464960E-03,-2.11426E+00
2.34465840E-03,-2.10449E+00
2.34466720E-03,-2.11426E+00
2.34467600E-03,-2.09473E+00
2.34468480E-03,-2.17285E+00
2.34469360E-03,-2.08496E+00
2.34470240E-03,-2.11426E+00
2.34471120E-03,-2.12402E+00
2.34472000E-03,-2.16309E+00
2.34472880E-03,-2.09473E+00
2.34473760E-03,-2.17285E+00
2.34474640E-03,-2.12402E+00
2.34475520E-03,-2.14355E+00
2.34476400E-03,-2.13379E+00
2.34477280E-03,-2.12402E+00
2.34478160E-03,-2.10449E+00
2.34479040E-03,-2.12402E+00
2.34479920E-03,-2.10449E+00
2.34480800E-03,-2.12402E+00
2.34481680E-03,-2.11426E+00
2.34482560E-03,-2.14355E+00
2.34483440E-03,-2.16309E+00
2.34484320E-03,-2.11426E+00
2.34485200E-03,-2.12402E+00
2.34486080E-03,-2.13379E+00
2.34486960E-03,-2.13379E+00
2.34487840E-03,-2.11426E+00
2.34488720E-03,-2.14355E+00
2.34489600E-03,-2.11426E+00
2.34490480E-03,-2.08496E+00
2.34491360E-03,-2.11426E+00
2.34492240E-03,-2.09473E+00
2.34493120E-03,-2.12402E+00
2.34494000E-03,-2.12402E+00
2.34494880E-03,-2.11426E+00
2.34495760E-03,-2.10449E+00
2.34496640E-03,-2.09473E+00
2.34497520E-03,-2.11426E+00
2.34498400E-03,-2.13379E+00
2.34499280E-03,-2.11426E+00
2.34500160E-03,-2.13379E+00
2.34501040E-03,-2.11426E+00
2.34501920E-03,-2.11426E+00
2.34502800E-03,-2.13379E+00
2.34503680E-03,-2.11426E+00
2.34504560E-03,-2.08496E+00
2.34505440E-03,-2.17285E+00
2.34506320E-03,-2.15332E+00
2.34507200E-03,-2.12402E+00
2.34508080E-03,-2.11426E+00
2.34508960E-03,-2.15332E+00
2.34509840E-03,-2.17285E+00
2.34510720E-03,-2.12402E+00
2.34511600E-03,-2.11426E+00
2.34512480E-03,-2.17285E+00
2.34513360E-03,-2.13379E+00
2.34514240E-03,-2.11426E+00
2.34515120E-03,-2.12402E+00
2.34516000E-03,-2.13379E+00
2.34516880E-03,-2.11426E+00
2.34517760E-03,-2.11426E+00
2.34518640E-03,-2.17285E+00
2.34519520E-03,-2.17285E+00
2.34520400E-03,-2.11426E+00
2.34521280E-03,-2.12402E+00
2.34522160E-03,-2.18262E+00
2.34523040E-03,-2.14355E+00
2.34523920E-03,-2.14355E+00
2.34524800E-03,-2.14355E+00
2.34525680E-03,-2.15332E+00
2.34526560E-03,-2.13379E+00
2.34527440E-03,-2.14355E+00
2.34528320E-03,-2.14355E+00
2.34529200E-03,-2.13379E+00
2.34530080E-03,-2.15332E+00
2.34530960E-03,-2.13379E+00
2.34531840E-03,-2.12402E+00
2.34532720E-03,-2.12402E+00
2.34533600E-03,-2.12402E+00
2.34534480E-03,-2.17285E+00
2.34535360E-03,-2.11426E+00
2.34536240E-03,-2.11426E+00
2.34537120E-03,-2.15332E+00
2.34538000E-03,-2.14355E+00
2.34538880E-03,-2.13379E+00
2.34539760E-03,-2.14355E+00
2.34540640E-03,-2.12402E+00
2.34541520E-03,-2.09473E+00
2.34542400E-03,-2.11426E+00
2.34543280E-03,-2.12402E+00
2.34544160E-03,-2.11426E+00
2.34545040E-03,-2.14355E+00
2.34545920E-03,-2.12402E+00
2.34546800E-03,-2.11426E+00
2.34547680E-03,-2.14355E+00
2.34548560E-03,-2.15332E+00
2.34549440E-03,-2.14355E+00
2.34550320E-03,-2.16309E+00
2.34551200E-03,-2.15332E+00
2.34552080E-03,-2.15332E+00
2.34552960E-03,-2.12402E+00
2.34553840E-03,-2.13379E+00
2.34554720E-03,-2.11426E+00
2.34555600E-03,-2.13379E+00
2.34556480E-03,-2.15332E+00
2.34557360E-03,-2.14355E+00
2.34558240E-03,-2.08496E+00
2.34559120E-03,-2.14355E+00
2.34560000E-03,-2.15332E+00
2.34560880E-03,-2.11426E+00
2.34561760E-03,-2.15332E+00
2.34562640E-03,-2.17285E+00
2.34563520E-03,-2.14355E+00
2.34564400E-03,-2.13379E+00
2.34565280E-03,-2.11426E+00
2.34566160E-03,-2.14355E+00
2.34567040E-03,-2.13379E+00
2.34567920E-03,-2.10449E+00
2.34568800E-03,-2.15332E+00
2.34569680E-03,-2.13379E+00
2.34570560E-03,-2.16309E+00
2.34571440E-03,-2.12402E+00
2.34572320E-03,-2.15332E+00
2.34573200E-03,-2.15332E+00
2.34574080E-03,-2.14355E+00
2.34574960E-03,-2.14355E+00
2.34575840E-03,-2.13379E+00
2.34576720E-03,-2.13379E+00
2.34577600E-03,-2.11426E+00
2.34578480E-03,-2.14355E+00
2.34579360E-03,-2.14355E+00
2.34580240E-03,-2.09473E+00
2.34581120E-03,-2.14355E+00
2.34582000E-03,-2.15332E+00
2.34582880E-03,-2.11426E+00
2.34583760E-03,-2.15332E+00
2.34584640E-03,-2.15332E+00
2.34585520E-03,-2.10449E+00
2.34586400E-03,-2.14355E+00
2.34587280E-03,-2.13379E+00
2.34588160E-03,-2.15332E+00
2.34589040E-03,-2.16309E+00
2.34589920E-03,-2.15332E+00
2.34590800E-03,-2.12402E+00
2.34591680E-03,-2.11426E+00
2.34592560E-03,-2.14355E+00
2.34593440E-03,-2.12402E+00
2.34594320E-03,-2.15332E+00
2.34595200E-03,-2.15332E+00
2.34596080E-03,-2.12402E+00
2.34596960E-03,-2.12402E+00
2.34597840E-03,-2.13379E+00
2.34598720E-03,-2.17285E+00
2.34599600E-03,-2.14355E+00
2.34600480E-03,-2.14355E+00
2.34601360E-03,-2.11426E+00
2.34602240E-03,-2.13379E+00
2.34603120E-03,-2.14355E+00
2.34604000E-03,-2.11426E+00
2.34604880E-03,-2.15332E+00
2.34605760E-03,-2.15332E+00
2.34606640E-03,-2.12402E+00
2.34607520E-03,-2.11426E+00
2.34608400E-03,-2.13379E+00
2.34609280E-03,-2.13379E+00
2.34610160E-03,-2.11426E+00
2.34611040E-03,-2.14355E+00
2.34611920E-03,-2.15332E+00
2.34612800E-03,-2.16309E+00
2.34613680E-03,-2.15332E+00
2.34614560E-03,-2.16309E+00
2.34615440E-03,-2.14355E+00
2.34616320E-03,-2.14355E+00
2.34617200E-03,-2.11426E+00
2.34618080E-03,-2.14355E+00
2.34618960E-03,-2.12402E+00
2.34619840E-03,-2.12402E+00
2.34620720E-03,-2.16309E+00
2.34621600E-03,-2.13379E+00
2.34622480E-03,-2.11426E+00
2.34623360E-03,-2.12402E+00
2.34624240E-03,-2.14355E+00
2.34625120E-03,-2.15332E+00
2.34626000E-03,-2.12402E+00
2.34626880E-03,-2.11426E+00
2.34627760E-03,-2.13379E+00
2.34628640E-03,-2.12402E+00
2.34629520E-03,-2.13379E+00
2.34630400E-03,-2.13379E+00
2.34631280E-03,-2.13379E+00
2.34632160E-03,-2.14355E+00
2.34633040E-03,-2.14355E+00
2.34633920E-03,-2.13379E+00
2.34634800E-03,-2.12402E+00
2.34635680E-03,-2.15332E+00
2.34636560E-03,-2.12402E+00
2.34637440E-03,-2.12402E+00
2.34638320E-03,-2.17285E+00
2.34639200E-03,-2.15332E+00
2.34640080E-03,-2.14355E+00
2.34640960E-03,-2.15332E+00
2.34641840E-03,-2.15332E+00
2.34642720E-03,-2.11426E+00
2.34643600E-03,-2.14355E+00
2.34644480E-03,-2.17285E+00
2.34645360E-03,-2.13379E+00
2.34646240E-03,-2.15332E+00
2.34647120E-03,-2.13379E+00
2.34648000E-03,-2.15332E+00
2.34648880E-03,-2.14355E+00
2.34649760E-03,-2.11426E+00
2.34650640E-03,-2.12402E+00
2.34651520E-03,-2.16309E+00
2.34652400E-03,-2.14355E+00
2.34653280E-03,-2.18262E+00
2.34654160E-03,-2.14355E+00
2.34655040E-03,-2.15332E+00
2.34655920E-03,-2.16309E+00
2.34656800E-03,-2.14355E+00
2.34657680E-03,-2.13379E+00
2.34658560E-03,-2.13379E+00
2.34659440E-03,-2.16309E+00
2.34660320E-03,-2.17285E+00
2.34661200E-03,-2.12402E+00
2.34662080E-03,-2.09473E+00
2.34662960E-03,-2.09473E+00
2.34663840E-03,-2.14355E+00
2.34664720E-03,-2.11426E+00
2.34665600E-03,-2.14355E+00
2.34666480E-03,-2.14355E+00
2.34667360E-03,-2.16309E+00
2.34668240E-03,-2.15332E+00
2.34669120E-03,-2.14355E+00
2.34670000E-03,-2.14355E+00
2.34670880E-03,-2.17285E+00
2.34671760E-03,-2.14355E+00
2.34672640E-03,-2.15332E+00
2.34673520E-03,-2.17285E+00
2.34674400E-03,-2.13379E+00
2.34675280E-03,-2.14355E+00
2.34676160E-03,-2.16309E+00
2.34677040E-03,-2.11426E+00
2.34677920E-03,-2.14355E+00
2.34678800E-03,-2.12402E+00
2.34679680E-03,-2.17285E+00
2.34680560E-03,-2.12402E+00
2.34681440E-03,-2.14355E+00
2.34682320E-03,-2.14355E+00
2.34683200E-03,-2.16309E+00
2.34684080E-03,-2.15332E+00
2.34684960E-03,-2.13379E+00
2.34685840E-03,-2.13379E+00
2.34686720E-03,-2.15332E+00
2.34687600E-03,-2.13379E+00
2.34688480E-03,-2.16309E+00
2.34689360E-03,-2.14355E+00
2.34690240E-03,-2.13379E+00
2.34691120E-03,-2.14355E+00
2.34692000E-03,-2.14355E+00
2.34692880E-03,-2.17285E+00
2.34693760E-03,-2.15332E+00
2.34694640E-03,-2.14355E+00
2.34695520E-03,-2.17285E+00
2.34696400E-03,-2.14355E+00
2.34697280E-03,-2.16309E+00
2.34698160E-03,-2.15332E+00
2.34699040E-03,-2.12402E+00
2.34699920E-03,-2.14355E+00
2.34700800E-03,-2.16309E+00
2.34701680E-03,-2.15332E+00
2.34702560E-03,-2.12402E+00
2.34703440E-03,-2.15332E+00
2.34704320E-03,-2.14355E+00
2.34705200E-03,-2.12402E+00
2.34706080E-03,-2.13379E+00
2.34706960E-03,-2.08496E+00
2.34707840E-03,-2.12402E+00
2.34708720E-03,-2.15332E+00
2.34709600E-03,-2.12402E+00
2.34710480E-03,-2.12402E+00
2.34711360E-03,-2.13379E+00
2.34712240E-03,-2.15332E+00
2.34713120E-03,-2.16309E+00
2.34714000E-03,-2.14355E+00
2.34714880E-03,-2.14355E+00
2.34715760E-03,-2.15332E+00
2.34716640E-03,-2.12402E+00
2.34717520E-03,-2.12402E+00
2.34718400E-03,-2.13379E+00
2.34719280E-03,-2.14355E+00
2.34720160E-03,-2.15332E+00
2.34721040E-03,-2.15332E+00
2.34721920E-03,-2.12402E+00
2.34722800E-03,-2.18262E+00
2.34723680E-03,-2.14355E+00
2.34724560E-03,-2.14355E+00
2.34725440E-03,-2.15332E+00
2.34726320E-03,-2.14355E+00
2.34727200E-03,-2.17285E+00
2.34728080E-03,-2.11426E+00
2.34728960E-03,-2.14355E+00
2.34729840E-03,-2.16309E+00
2.34730720E-03,-2.12402E+00
2.34731600E-03,-2.15332E+00
2.34732480E-03,-2.18262E+00
2.34733360E-03,-2.15332E+00
2.34734240E-03,-2.18262E+00
2.34735120E-03,-2.17285E+00
2.34736000E-03,-2.11426E+00
2.34736880E-03,-2.15332E+00
2.34737760E-03,-2.14355E+00
2.34738640E-03,-2.14355E+00
2.34739520E-03,-2.13379E+00
2.34740400E-03,-2.14355E+00
2.34741280E-03,-2.14355E+00
2.34742160E-03,-2.14355E+00
2.34743040E-03,-2.16309E+00
2.34743920E-03,-2.14355E+00
2.34744800E-03,-2.15332E+00
2.34745680E-03,-2.15332E+00
2.34746560E-03,-2.12402E+00
2.34747440E-03,-2.15332E+00
2.34748320E-03,-2.16309E+00
2.34749200E-03,-2.17285E+00
2.34750080E-03,-2.14355E+00
2.34750960E-03,-2.17285E+00
2.34751840E-03,-2.18262E+00
2.34752720E-03,-2.14355E+00
2.34753600E-03,-2.15332E+00
2.34754480E-03,-2.13379E+00
2.34755360E-03,-2.14355E+00
2.34756240E-03,-2.11426E+00
2.34757120E-03,-2.13379E+00
2.34758000E-03,-2.15332E+00
2.34758880E-03,-2.15332E+00
2.34759760E-03,-2.15332E+00
2.34760640E-03,-2.15332E+00
2.34761520E-03,-2.10449E+00
2.34762400E-03,-2.13379E+00
2.34763280E-03,-2.13379E+00
2.34764160E-03,-2.15332E+00
2.34765040E-03,-2.14355E+00
2.34765920E-03,-2.17285E+00
2.34766800E-03,-2.15332E+00
2.34767680E-03,-2.15332E+00
2.34768560E-03,-2.14355E+00
2.34769440E-03,-2.14355E+00
2.34770320E-03,-2.14355E+00
2.34771200E-03,-2.14355E+00
2.34772080E-03,-2.15332E+00
2.34772960E-03,-2.11426E+00
2.34773840E-03,-2.15332E+00
2.34774720E-03,-2.14355E+00
2.34775600E-03,-2.13379E+00
2.34776480E-03,-2.16309E+00
2.34777360E-03,-2.14355E+00
2.34778240E-03,-2.18262E+00
2.34779120E-03,-2.15332E+00
2.34780000E-03,-2.18262E+00
2.34780880E-03,-2.15332E+00
2.34781760E-03,-2.15332E+00
2.34782640E-03,-2.12402E+00
2.34783520E-03,-2.12402E+00
2.34784400E-03,-2.16309E+00
2.34785280E-03,-2.13379E+00
2.34786160E-03,-2.15332E+00
2.34787040E-03,-2.15332E+00
2.34787920E-03,-2.14355E+00
2.34788800E-03,-2.12402E+00
2.34789680E-03,-2.13379E+00
2.34790560E-03,-2.14355E+00
2.34791440E-03,-2.16309E+00
2.34792320E-03,-2.16309E+00
2.34793200E-03,-2.15332E+00
2.34794080E-03,-2.15332E+00
2.34794960E-03,-2.19238E+00
2.34795840E-03,-2.14355E+00
2.34796720E-03,-2.15332E+00
2.34797600E-03,-2.14355E+00
2.34798480E-03,-2.14355E+00
2.34799360E-03,-2.10449E+00
2.34800240E-03,-2.17285E+00
2.34801120E-03,-2.13379E+00
2.34802000E-03,-2.15332E+00
2.34802880E-03,-2.15332E+00
2.34803760E-03,-2.12402E+00
2.34804640E-03,-2.17285E+00
2.34805520E-03,-2.17285E+00
2.34806400E-03,-2.17285E+00
2.34807280E-03,-2.13379E+00
2.34808160E-03,-2.17285E+00
2.34809040E-03,-2.18262E+00
2.34809920E-03,-2.14355E+00
2.34810800E-03,-2.15332E+00
2.34811680E-03,-2.16309E+00
2.34812560E-03,-2.14355E+00
2.34813440E-03,-2.19238E+00
2.34814320E-03,-2.15332E+00
2.34815200E-03,-2.18262E+00
2.34816080E-03,-2.17285E+00
2.34816960E-03,-2.14355E+00
2.34817840E-03,-2.16309E+00
2.34818720E-03,-2.14355E+00
2.34819600E-03,-2.19238E+00
2.34820480E-03,-2.14355E+00
2.34821360E-03,-2.11426E+00
2.34822240E-03,-2.15332E+00
2.34823120E-03,-2.16309E+00
2.34824000E-03,-2.15332E+00
2.34824880E-03,-2.15332E+00
2.34825760E-03,-2.17285E+00
2.34826640E-03,-2.11426E+00
2.34827520E-03,-2.17285E+00
2.34828400E-03,-2.16309E+00
2.34829280E-03,-2.18262E+00
2.34830160E-03,-2.15332E+00
2.34831040E-03,-2.12402E+00
2.34831920E-03,-2.13379E+00
2.34832800E-03,-2.19238E+00
2.34833680E-03,-2.15332E+00
2.34834560E-03,-2.18262E+00
2.34835440E-03,-2.16309E+00
2.34836320E-03,-2.16309E+00
2.34837200E-03,-2.14355E+00
2.34838080E-03,-2.11426E+00
2.34838960E-03,-2.14355E+00
2.34839840E-03,-2.15332E+00
2.34840720E-03,-2.13379E+00
2.34841600E-03,-2.15332E+00
2.34842480E-03,-2.15332E+00
2.34843360E-03,-2.15332E+00
2.34844240E-03,-2.14355E+00
2.34845120E-03,-2.14355E+00
2.34846000E-03,-2.15332E+00
2.34846880E-03,-2.16309E+00
2.34847760E-03,-2.13379E+00
2.34848640E-03,-2.11426E+00
2.34849520E-03,-2.11426E+00
2.34850400E-03,-2.16309E+00
2.34851280E-03,-2.09473E+00
2.34852160E-03,-2.15332E+00
2.34853040E-03,-2.12402E+00
2.34853920E-03,-2.15332E+00
2.34854800E-03,-2.14355E+00
2.34855680E-03,-2.14355E+00
2.34856560E-03,-2.16309E+00
2.34857440E-03,-2.17285E+00
2.34858320E-03,-2.15332E+00
2.34859200E-03,-2.13379E+00
2.34860080E-03,-2.18262E+00
2.34860960E-03,-2.18262E+00
2.34861840E-03,-2.13379E+00
2.34862720E-03,-2.18262E+00
2.34863600E-03,-2.14355E+00
2.34864480E-03,-2.14355E+00
2.34865360E-03,-2.14355E+00
2.34866240E-03,-2.15332E+00
2.34867120E-03,-2.15332E+00
2.34868000E-03,-2.15332E+00
2.34868880E-03,-2.17285E+00
2.34869760E-03,-2.12402E+00
2.34870640E-03,-2.16309E+00
2.34871520E-03,-2.09473E+00
2.34872400E-03,-2.15332E+00
2.34873280E-03,-2.15332E+00
2.34874160E-03,-2.15332E+00
2.34875040E-03,-2.15332E+00
2.34875920E-03,-2.13379E+00
2.34876800E-03,-2.15332E+00
2.34877680E-03,-2.14355E+00
2.34878560E-03,-2.16309E+00
2.34879440E-03,-2.14355E+00
2.34880320E-03,-2.16309E+00
2.34881200E-03,-2.13379E+00
2.34882080E-03,-2.14355E+00
2.34882960E-03,-2.14355E+00
2.34883840E-03,-2.14355E+00
2.34884720E-03,-2.16309E+00
2.34885600E-03,-2.14355E+00
2.34886480E-03,-2.16309E+00
2.34887360E-03,-2.17285E+00
2.34888240E-03,-2.16309E+00
2.34889120E-03,-2.15332E+00
2.34890000E-03,-2.18262E+00
2.34890880E-03,-2.14355E+00
2.34891760E-03,-2.13379E+00
2.34892640E-03,-2.17285E+00
2.34893520E-03,-2.14355E+00
2.34894400E-03,-2.17285E+00
2.34895280E-03,-2.13379E+00
2.34896160E-03,-2.15332E+00
2.34897040E-03,-2.16309E+00
2.34897920E-03,-2.14355E+00
2.34898800E-03,-2.17285E+00
2.34899680E-03,-2.11426E+00
2.34900560E-03,-2.14355E+00
2.34901440E-03,-2.15332E+00
2.34902320E-03,-2.11426E+00
2.34903200E-03,-2.12402E+00
2.34904080E-03,-2.14355E+00
2.34904960E-03,-2.16309E+00
2.34905840E-03,-2.16309E+00
2.34906720E-03,-2.12402E+00
2.34907600E-03,-2.17285E+00
2.34908480E-03,-2.16309E+00
2.34909360E-03,-2.13379E+00
2.34910240E-03,-2.15332E+00
2.34911120E-03,-2.17285E+00
2.34912000E-03,-2.14355E+00
2.34912880E-03,-2.13379E+00
2.34913760E-03,-2.15332E+00
2.34914640E-03,-2.15332E+00
2.34915520E-03,-2.13379E+00
2.34916400E-03,-2.13379E+00
2.34917280E-03,-2.14355E+00
2.34918160E-03,-2.16309E+00
2.34919040E-03,-2.16309E+00
2.34919920E-03,-2.15332E+00
2.34920800E-03,-2.16309E+00
2.34921680E-03,-2.15332E+00
2.34922560E-03,-2.15332E+00
2.34923440E-03,-2.13379E+00
2.34924320E-03,-2.15332E+00
2.34925200E-03,-2.14355E+00
2.34926080E-03,-2.17285E+00
2.34926960E-03,-2.14355E+00
2.34927840E-03,-2.16309E+00
2.34928720E-03,-2.15332E+00
2.34929600E-03,-2.13379E+00
2.34930480E-03,-2.15332E+00
2.34931360E-03,-2.14355E+00
2.34932240E-03,-2.18262E+00
2.34933120E-03,-2.18262E+00
2.34934000E-03,-2.14355E+00
2.34934880E-03,-2.15332E+00
2.34935760E-03,-2.14355E+00
2.34936640E-03,-2.16309E+00
2.34937520E-03,-2.12402E+00
2.34938400E-03,-2.18262E+00
2.34939280E-03,-2.18262E+00
2.34940160E-03,-2.12402E+00
2.34941040E-03,-2.15332E+00
2.34941920E-03,-2.17285E+00
2.34942800E-03,-2.16309E+00
2.34943680E-03,-2.11426E+00
2.34944560E-03,-2.14355E+00
2.34945440E-03,-2.18262E+00
2.34946320E-03,-2.15332E+00
2.34947200E-03,-2.17285E+00
2.34948080E-03,-2.11426E+00
2.34948960E-03,-2.17285E+00
2.34949840E-03,-2.13379E+00
2.34950720E-03,-2.15332E+00
2.34951600E-03,-2.18262E+00
2.34952480E-03,-2.19238E+00
2.34953360E-03,-2.14355E+00
2.34954240E-03,-2.15332E+00
2.34955120E-03,-2.13379E+00
2.34956000E-03,-2.15332E+00
2.34956880E-03,-2.14355E+00
2.34957760E-03,-2.13379E+00
2.34958640E-03,-2.15332E+00
2.34959520E-03,-2.14355E+00
2.34960400E-03,-2.13379E+00
2.34961280E-03,-2.14355E+00
2.34962160E-03,-2.14355E+00
2.34963040E-03,-2.16309E+00
2.34963920E-03,-2.15332E+00
2.34964800E-03,-2.17285E+00
2.34965680E-03,-2.15332E+00
2.34966560E-03,-2.12402E+00
2.34967440E-03,-2.13379E+00
2.34968320E-03,-2.14355E+00
2.34969200E-03,-2.16309E+00
2.34970080E-03,-2.15332E+00
2.34970960E-03,-2.15332E+00
2.34971840E-03,-2.15332E+00
2.34972720E-03,-2.17285E+00
2.34973600E-03,-2.18262E+00
2.34974480E-03,-2.15332E+00
2.34975360E-03,-2.14355E+00
2.34976240E-03,-2.14355E+00
