in s,C2 in V
-1.2792000E-04,-1.75246E-01
-1.2790440E-04,-1.77199E-01
-1.2788880E-04,-1.74270E-01
-1.2787320E-04,-1.77199E-01
-1.2785760E-04,-1.79152E-01
-1.2784200E-04,-1.74270E-01
-1.2782640E-04,-1.78176E-01
-1.2781080E-04,-1.76223E-01
-1.2779520E-04,-1.77199E-01
-1.2777960E-04,-1.76223E-01
-1.2776400E-04,-1.77199E-01
-1.2774840E-04,-1.73293E-01
-1.2773280E-04,-1.76223E-01
-1.2771720E-04,-1.78176E-01
-1.2770160E-04,-1.79152E-01
-1.2768600E-04,-1.73293E-01
-1.2767040E-04,-1.78176E-01
-1.2765480E-04,-1.76223E-01
-1.2763920E-04,-1.74270E-01
-1.2762360E-04,-1.78176E-01
-1.2760800E-04,-1.74270E-01
-1.2759240E-04,-1.75246E-01
-1.2757680E-04,-1.77199E-01
-1.2756120E-04,-1.74270E-01
-1.2754560E-04,-1.76223E-01
-1.2753000E-04,-1.77199E-01
-1.2751440E-04,-1.77199E-01
-1.2749880E-04,-1.75246E-01
-1.2748320E-04,-1.75246E-01
-1.2746760E-04,-1.77199E-01
-1.2745200E-04,-1.74270E-01
-1.2743640E-04,-1.77199E-01
-1.2742080E-04,-1.74270E-01
-1.2740520E-04,-1.80129E-01
-1.2738960E-04,-1.74270E-01
-1.2737400E-04,-1.73293E-01
-1.2735840E-04,-1.75246E-01
-1.2734280E-04,-1.78176E-01
-1.2732720E-04,-1.79152E-01
-1.2731160E-04,-1.76223E-01
-1.2729600E-04,-1.77199E-01
-1.2728040E-04,-1.74270E-01
-1.2726480E-04,-1.79152E-01
-1.2724920E-04,-1.77199E-01
-1.2723360E-04,-1.76223E-01
-1.2721800E-04,-1.77199E-01
-1.2720240E-04,-1.80129E-01
-1.2718680E-04,-1.76223E-01
-1.2717120E-04,-1.76223E-01
-1.2715560E-04,-1.76223E-01
-1.2714000E-04,-1.77199E-01
-1.2712440E-04,-1.78176E-01
-1.2710880E-04,-1.76223E-01
-1.2709320E-04,-1.75246E-01
-1.2707760E-04,-1.77199E-01
-1.2706200E-04,-1.78176E-01
-1.2704640E-04,-1.76223E-01
-1.2703080E-04,-1.74270E-01
-1.2701520E-04,-1.77199E-01
-1.2699960E-04,-1.74270E-01
-1.2698400E-04,-1.76223E-01
-1.2696840E-04,-1.77199E-01
-1.2695280E-04,-1.73293E-01
-1.2693720E-04,-1.75246E-01
-1.2692160E-04,-1.71340E-01
-1.2690600E-04,-1.74270E-01
-1.2689040E-04,-1.77199E-01
-1.2687480E-04,-1.78176E-01
-1.2685920E-04,-1.77199E-01
-1.2684360E-04,-1.76223E-01
-1.2682800E-04,-1.74270E-01
-1.2681240E-04,-1.76223E-01
-1.2679680E-04,-1.76223E-01
-1.2678120E-04,-1.73293E-01
-1.2676560E-04,-1.74270E-01
-1.2675000E-04,-1.74270E-01
-1.2673440E-04,-1.72316E-01
-1.2671880E-04,-1.72316E-01
-1.2670320E-04,-1.80129E-01
-1.2668760E-04,-1.73293E-01
-1.2667200E-04,-1.74270E-01
-1.2665640E-04,-1.78176E-01
-1.2664080E-04,-1.73293E-01
-1.2662520E-04,-1.73293E-01
-1.2660960E-04,-1.77199E-01
-1.2659400E-04,-1.76223E-01
-1.2657840E-04,-1.79152E-01
-1.2656280E-04,-1.74270E-01
-1.2654720E-04,-1.76223E-01
-1.2653160E-04,-1.77199E-01
-1.2651600E-04,-1.73293E-01
-1.2650040E-04,-1.77199E-01
-1.2648480E-04,-1.77199E-01
-1.2646920E-04,-1.76223E-01
-1.2645360E-04,-1.74270E-01
-1.2643800E-04,-1.75246E-01
-1.2642240E-04,-1.74270E-01
-1.2640680E-04,-1.74270E-01
-1.2639120E-04,-1.74270E-01
-1.2637560E-04,-1.76223E-01
-1.2636000E-04,-1.75246E-01
-1.2634440E-04,-1.73293E-01
-1.2632880E-04,-1.80129E-01
-1.2631320E-04,-1.71340E-01
-1.2629760E-04,-1.74270E-01
-1.2628200E-04,-1.74270E-01
-1.2626640E-04,-1.75246E-01
-1.2625080E-04,-1.74270E-01
-1.2623520E-04,-1.72316E-01
-1.2621960E-04,-1.75246E-01
-1.2620400E-04,-1.74270E-01
-1.2618840E-04,-1.73293E-01
-1.2617280E-04,-1.76223E-01
-1.2615720E-04,-1.75246E-01
-1.2614160E-04,-1.76223E-01
-1.2612600E-04,-1.73293E-01
-1.2611040E-04,-1.73293E-01
-1.2609480E-04,-1.79152E-01
-1.2607920E-04,-1.76223E-01
-1.2606360E-04,-1.73293E-01
-1.2604800E-04,-1.79152E-01
-1.2603240E-04,-1.74270E-01
-1.2601680E-04,-1.74270E-01
-1.2600120E-04,-1.74270E-01
-1.2598560E-04,-1.77199E-01
-1.2597000E-04,-1.76223E-01
-1.2595440E-04,-1.74270E-01
-1.2593880E-04,-1.76223E-01
-1.2592320E-04,-1.76223E-01
-1.2590760E-04,-1.76223E-01
-1.2589200E-04,-1.73293E-01
-1.2587640E-04,-1.73293E-01
-1.2586080E-04,-1.73293E-01
-1.2584520E-04,-1.77199E-01
-1.2582960E-04,-1.75246E-01
-1.2581400E-04,-1.74270E-01
-1.2579840E-04,-1.75246E-01
-1.2578280E-04,-1.73293E-01
-1.2576720E-04,-1.73293E-01
-1.2575160E-04,-1.72316E-01
-1.2573600E-04,-1.72316E-01
-1.2572040E-04,-1.76223E-01
-1.2570480E-04,-1.75246E-01
-1.2568920E-04,-1.75246E-01
-1.2567360E-04,-1.72316E-01
-1.2565800E-04,-1.73293E-01
-1.2564240E-04,-1.72316E-01
-1.2562680E-04,-1.73293E-01
-1.2561120E-04,-1.70363E-01
-1.2559560E-04,-1.76223E-01
-1.2558000E-04,-1.74270E-01
-1.2556440E-04,-1.77199E-01
-1.2554880E-04,-1.75246E-01
-1.2553320E-04,-1.72316E-01
-1.2551760E-04,-1.74270E-01
-1.2550200E-04,-1.70363E-01
-1.2548640E-04,-1.73293E-01
-1.2547080E-04,-1.76223E-01
-1.2545520E-04,-1.71340E-01
-1.2543960E-04,-1.73293E-01
-1.2542400E-04,-1.76223E-01
-1.2540840E-04,-1.73293E-01
-1.2539280E-04,-1.75246E-01
-1.2537720E-04,-1.75246E-01
-1.2536160E-04,-1.75246E-01
-1.2534600E-04,-1.76223E-01
-1.2533040E-04,-1.71340E-01
-1.2531480E-04,-1.73293E-01
-1.2529920E-04,-1.74270E-01
-1.2528360E-04,-1.73293E-01
-1.2526800E-04,-1.74270E-01
-1.2525240E-04,-1.74270E-01
-1.2523680E-04,-1.73293E-01
-1.2522120E-04,-1.70363E-01
-1.2520560E-04,-1.76223E-01
-1.2519000E-04,-1.73293E-01
-1.2517440E-04,-1.72316E-01
-1.2515880E-04,-1.74270E-01
-1.2514320E-04,-1.72316E-01
-1.2512760E-04,-1.76223E-01
-1.2511200E-04,-1.73293E-01
-1.2509640E-04,-1.71340E-01
-1.2508080E-04,-1.75246E-01
-1.2506520E-04,-1.73293E-01
-1.2504960E-04,-1.76223E-01
-1.2503400E-04,-1.76223E-01
-1.2501840E-04,-1.70363E-01
-1.2500280E-04,-1.74270E-01
-1.2498720E-04,-1.76223E-01
-1.2497160E-04,-1.73293E-01
-1.2495600E-04,-1.74270E-01
-1.2494040E-04,-1.73293E-01
-1.2492480E-04,-1.73293E-01
-1.2490920E-04,-1.76223E-01
-1.2489360E-04,-1.74270E-01
-1.2487800E-04,-1.74270E-01
-1.2486240E-04,-1.75246E-01
-1.2484680E-04,-1.69387E-01
-1.2483120E-04,-1.71340E-01
-1.2481560E-04,-1.71340E-01
-1.2480000E-04,-1.73293E-01
-1.2478440E-04,-1.73293E-01
-1.2476880E-04,-1.77199E-01
-1.2475320E-04,-1.72316E-01
-1.2473760E-04,-1.73293E-01
-1.2472200E-04,-1.75246E-01
-1.2470640E-04,-1.73293E-01
-1.2469080E-04,-1.74270E-01
-1.2467520E-04,-1.70363E-01
-1.2465960E-04,-1.72316E-01
-1.2464400E-04,-1.74270E-01
-1.2462840E-04,-1.72316E-01
-1.2461280E-04,-1.76223E-01
-1.2459720E-04,-1.72316E-01
-1.2458160E-04,-1.72316E-01
-1.2456600E-04,-1.72316E-01
-1.2455040E-04,-1.75246E-01
-1.2453480E-04,-1.77199E-01
-1.2451920E-04,-1.72316E-01
-1.2450360E-04,-1.72316E-01
-1.2448800E-04,-1.75246E-01
-1.2447240E-04,-1.73293E-01
-1.2445680E-04,-1.71340E-01
-1.2444120E-04,-1.72316E-01
-1.2442560E-04,-1.72316E-01
-1.2441000E-04,-1.73293E-01
-1.2439440E-04,-1.72316E-01
-1.2437880E-04,-1.73293E-01
-1.2436320E-04,-1.73293E-01
-1.2434760E-04,-1.75246E-01
-1.2433200E-04,-1.73293E-01
-1.2431640E-04,-1.69387E-01
-1.2430080E-04,-1.72316E-01
-1.2428520E-04,-1.71340E-01
-1.2426960E-04,-1.70363E-01
-1.2425400E-04,-1.73293E-01
-1.2423840E-04,-1.74270E-01
-1.2422280E-04,-1.71340E-01
-1.2420720E-04,-1.71340E-01
-1.2419160E-04,-1.75246E-01
-1.2417600E-04,-1.71340E-01
-1.2416040E-04,-1.72316E-01
-1.2414480E-04,-1.72316E-01
-1.2412920E-04,-1.73293E-01
-1.2411360E-04,-1.74270E-01
-1.2409800E-04,-1.75246E-01
-1.2408240E-04,-1.74270E-01
-1.2406680E-04,-1.70363E-01
-1.2405120E-04,-1.74270E-01
-1.2403560E-04,-1.71340E-01
-1.2402000E-04,-1.71340E-01
-1.2400440E-04,-1.72316E-01
-1.2398880E-04,-1.75246E-01
-1.2397320E-04,-1.71340E-01
-1.2395760E-04,-1.70363E-01
-1.2394200E-04,-1.73293E-01
-1.2392640E-04,-1.71340E-01
-1.2391080E-04,-1.73293E-01
-1.2389520E-04,-1.72316E-01
-1.2387960E-04,-1.70363E-01
-1.2386400E-04,-1.71340E-01
-1.2384840E-04,-1.75246E-01
-1.2383280E-04,-1.74270E-01
-1.2381720E-04,-1.69387E-01
-1.2380160E-04,-1.72316E-01
-1.2378600E-04,-1.69387E-01
-1.2377040E-04,-1.73293E-01
-1.2375480E-04,-1.72316E-01
-1.2373920E-04,-1.67434E-01
-1.2372360E-04,-1.70363E-01
-1.2370800E-04,-1.69387E-01
-1.2369240E-04,-1.75246E-01
-1.2367680E-04,-1.76223E-01
-1.2366120E-04,-1.72316E-01
-1.2364560E-04,-1.69387E-01
-1.2363000E-04,-1.75246E-01
-1.2361440E-04,-1.69387E-01
-1.2359880E-04,-1.77199E-01
-1.2358320E-04,-1.69387E-01
-1.2356760E-04,-1.73293E-01
-1.2355200E-04,-1.77199E-01
-1.2353640E-04,-1.69387E-01
-1.2352080E-04,-1.75246E-01
-1.2350520E-04,-1.71340E-01
-1.2348960E-04,-1.70363E-01
-1.2347400E-04,-1.74270E-01
-1.2345840E-04,-1.72316E-01
-1.2344280E-04,-1.70363E-01
-1.2342720E-04,-1.73293E-01
-1.2341160E-04,-1.73293E-01
-1.2339600E-04,-1.70363E-01
-1.2338040E-04,-1.71340E-01
-1.2336480E-04,-1.71340E-01
-1.2334920E-04,-1.67434E-01
-1.2333360E-04,-1.76223E-01
-1.2331800E-04,-1.69387E-01
-1.2330240E-04,-1.72316E-01
-1.2328680E-04,-1.71340E-01
-1.2327120E-04,-1.67434E-01
-1.2325560E-04,-1.72316E-01
-1.2324000E-04,-1.66457E-01
-1.2322440E-04,-1.74270E-01
-1.2320880E-04,-1.75246E-01
-1.2319320E-04,-1.70363E-01
-1.2317760E-04,-1.73293E-01
-1.2316200E-04,-1.73293E-01
-1.2314640E-04,-1.71340E-01
-1.2313080E-04,-1.73293E-01
-1.2311520E-04,-1.68410E-01
-1.2309960E-04,-1.73293E-01
-1.2308400E-04,-1.69387E-01
-1.2306840E-04,-1.66457E-01
-1.2305280E-04,-1.73293E-01
-1.2303720E-04,-1.68410E-01
-1.2302160E-04,-1.72316E-01
-1.2300600E-04,-1.71340E-01
-1.2299040E-04,-1.65480E-01
-1.2297480E-04,-1.71340E-01
-1.2295920E-04,-1.70363E-01
-1.2294360E-04,-1.73293E-01
-1.2292800E-04,-1.73293E-01
-1.2291240E-04,-1.69387E-01
-1.2289680E-04,-1.73293E-01
-1.2288120E-04,-1.70363E-01
-1.2286560E-04,-1.70363E-01
-1.2285000E-04,-1.68410E-01
-1.2283440E-04,-1.70363E-01
-1.2281880E-04,-1.69387E-01
-1.2280320E-04,-1.72316E-01
-1.2278760E-04,-1.67434E-01
-1.2277200E-04,-1.70363E-01
-1.2275640E-04,-1.75246E-01
-1.2274080E-04,-1.72316E-01
-1.2272520E-04,-1.73293E-01
-1.2270960E-04,-1.69387E-01
-1.2269400E-04,-1.71340E-01
-1.2267840E-04,-1.72316E-01
-1.2266280E-04,-1.71340E-01
-1.2264720E-04,-1.67434E-01
-1.2263160E-04,-1.71340E-01
-1.2261600E-04,-1.69387E-01
-1.2260040E-04,-1.67434E-01
-1.2258480E-04,-1.71340E-01
-1.2256920E-04,-1.72316E-01
-1.2255360E-04,-1.71340E-01
-1.2253800E-04,-1.71340E-01
-1.2252240E-04,-1.71340E-01
-1.2250680E-04,-1.71340E-01
-1.2249120E-04,-1.66457E-01
-1.2247560E-04,-1.71340E-01
-1.2246000E-04,-1.71340E-01
-1.2244440E-04,-1.69387E-01
-1.2242880E-04,-1.73293E-01
-1.2241320E-04,-1.70363E-01
-1.2239760E-04,-1.72316E-01
-1.2238200E-04,-1.72316E-01
-1.2236640E-04,-1.67434E-01
-1.2235080E-04,-1.72316E-01
-1.2233520E-04,-1.72316E-01
-1.2231960E-04,-1.67434E-01
-1.2230400E-04,-1.72316E-01
-1.2228840E-04,-1.70363E-01
-1.2227280E-04,-1.70363E-01
-1.2225720E-04,-1.69387E-01
-1.2224160E-04,-1.69387E-01
-1.2222600E-04,-1.72316E-01
-1.2221040E-04,-1.71340E-01
-1.2219480E-04,-1.69387E-01
-1.2217920E-04,-1.75246E-01
-1.2216360E-04,-1.71340E-01
-1.2214800E-04,-1.72316E-01
-1.2213240E-04,-1.70363E-01
-1.2211680E-04,-1.70363E-01
-1.2210120E-04,-1.69387E-01
-1.2208560E-04,-1.72316E-01
-1.2207000E-04,-1.71340E-01
-1.2205440E-04,-1.69387E-01
-1.2203880E-04,-1.71340E-01
-1.2202320E-04,-1.70363E-01
-1.2200760E-04,-1.71340E-01
-1.2199200E-04,-1.71340E-01
-1.2197640E-04,-1.71340E-01
-1.2196080E-04,-1.72316E-01
-1.2194520E-04,-1.67434E-01
-1.2192960E-04,-1.69387E-01
-1.2191400E-04,-1.70363E-01
-1.2189840E-04,-1.69387E-01
-1.2188280E-04,-1.71340E-01
-1.2186720E-04,-1.70363E-01
-1.2185160E-04,-1.69387E-01
-1.2183600E-04,-1.67434E-01
-1.2182040E-04,-1.70363E-01
-1.2180480E-04,-1.69387E-01
-1.2178920E-04,-1.68410E-01
-1.2177360E-04,-1.68410E-01
-1.2175800E-04,-1.69387E-01
-1.2174240E-04,-1.76223E-01
-1.2172680E-04,-1.68410E-01
-1.2171120E-04,-1.72316E-01
-1.2169560E-04,-1.70363E-01
-1.2168000E-04,-1.72316E-01
-1.2166440E-04,-1.67434E-01
-1.2164880E-04,-1.67434E-01
-1.2163320E-04,-1.73293E-01
-1.2161760E-04,-1.69387E-01
-1.2160200E-04,-1.71340E-01
-1.2158640E-04,-1.67434E-01
-1.2157080E-04,-1.69387E-01
-1.2155520E-04,-1.69387E-01
-1.2153960E-04,-1.71340E-01
-1.2152400E-04,-1.69387E-01
-1.2150840E-04,-1.69387E-01
-1.2149280E-04,-1.68410E-01
-1.2147720E-04,-1.69387E-01
-1.2146160E-04,-1.69387E-01
-1.2144600E-04,-1.72316E-01
-1.2143040E-04,-1.69387E-01
-1.2141480E-04,-1.71340E-01
-1.2139920E-04,-1.66457E-01
-1.2138360E-04,-1.70363E-01
-1.2136800E-04,-1.70363E-01
-1.2135240E-04,-1.70363E-01
-1.2133680E-04,-1.67434E-01
-1.2132120E-04,-1.69387E-01
-1.2130560E-04,-1.68410E-01
-1.2129000E-04,-1.70363E-01
-1.2127440E-04,-1.69387E-01
-1.2125880E-04,-1.69387E-01
-1.2124320E-04,-1.70363E-01
-1.2122760E-04,-1.73293E-01
-1.2121200E-04,-1.69387E-01
-1.2119640E-04,-1.70363E-01
-1.2118080E-04,-1.70363E-01
-1.2116520E-04,-1.70363E-01
-1.2114960E-04,-1.69387E-01
-1.2113400E-04,-1.65480E-01
-1.2111840E-04,-1.68410E-01
-1.2110280E-04,-1.67434E-01
-1.2108720E-04,-1.72316E-01
-1.2107160E-04,-1.68410E-01
-1.2105600E-04,-1.72316E-01
-1.2104040E-04,-1.68410E-01
-1.2102480E-04,-1.73293E-01
-1.2100920E-04,-1.67434E-01
-1.2099360E-04,-1.67434E-01
-1.2097800E-04,-1.70363E-01
-1.2096240E-04,-1.68410E-01
-1.2094680E-04,-1.72316E-01
-1.2093120E-04,-1.70363E-01
-1.2091560E-04,-1.68410E-01
-1.2090000E-04,-1.67434E-01
-1.2088440E-04,-1.67434E-01
-1.2086880E-04,-1.69387E-01
-1.2085320E-04,-1.71340E-01
-1.2083760E-04,-1.69387E-01
-1.2082200E-04,-1.66457E-01
-1.2080640E-04,-1.70363E-01
-1.2079080E-04,-1.69387E-01
-1.2077520E-04,-1.72316E-01
-1.2075960E-04,-1.67434E-01
-1.2074400E-04,-1.74270E-01
-1.2072840E-04,-1.70363E-01
-1.2071280E-04,-1.68410E-01
-1.2069720E-04,-1.70363E-01
-1.2068160E-04,-1.70363E-01
-1.2066600E-04,-1.63527E-01
-1.2065040E-04,-1.69387E-01
-1.2063480E-04,-1.73293E-01
-1.2061920E-04,-1.67434E-01
-1.2060360E-04,-1.67434E-01
-1.2058800E-04,-1.70363E-01
-1.2057240E-04,-1.66457E-01
-1.2055680E-04,-1.69387E-01
-1.2054120E-04,-1.70363E-01
-1.2052560E-04,-1.64504E-01
-1.2051000E-04,-1.70363E-01
-1.2049440E-04,-1.69387E-01
-1.2047880E-04,-1.69387E-01
-1.2046320E-04,-1.69387E-01
-1.2044760E-04,-1.70363E-01
-1.2043200E-04,-1.69387E-01
-1.2041640E-04,-1.68410E-01
-1.2040080E-04,-1.69387E-01
-1.2038520E-04,-1.65480E-01
-1.2036960E-04,-1.71340E-01
-1.2035400E-04,-1.67434E-01
-1.2033840E-04,-1.69387E-01
-1.2032280E-04,-1.66457E-01
-1.2030720E-04,-1.68410E-01
-1.2029160E-04,-1.69387E-01
-1.2027600E-04,-1.70363E-01
-1.2026040E-04,-1.64504E-01
-1.2024480E-04,-1.70363E-01
-1.2022920E-04,-1.68410E-01
-1.2021360E-04,-1.69387E-01
-1.2019800E-04,-1.68410E-01
-1.2018240E-04,-1.66457E-01
-1.2016680E-04,-1.66457E-01
-1.2015120E-04,-1.67434E-01
-1.2013560E-04,-1.65480E-01
-1.2012000E-04,-1.66457E-01
-1.2010440E-04,-1.68410E-01
-1.2008880E-04,-1.66457E-01
-1.2007320E-04,-1.66457E-01
-1.2005760E-04,-1.69387E-01
-1.2004200E-04,-1.69387E-01
-1.2002640E-04,-1.66457E-01
-1.2001080E-04,-1.69387E-01
-1.1999520E-04,-1.68410E-01
-1.1997960E-04,-1.66457E-01
-1.1996400E-04,-1.67434E-01
-1.1994840E-04,-1.68410E-01
-1.1993280E-04,-1.69387E-01
-1.1991720E-04,-1.69387E-01
-1.1990160E-04,-1.66457E-01
-1.1988600E-04,-1.70363E-01
-1.1987040E-04,-1.67434E-01
-1.1985480E-04,-1.66457E-01
-1.1983920E-04,-1.69387E-01
-1.1982360E-04,-1.68410E-01
-1.1980800E-04,-1.67434E-01
-1.1979240E-04,-1.68410E-01
-1.1977680E-04,-1.66457E-01
-1.1976120E-04,-1.66457E-01
-1.1974560E-04,-1.66457E-01
-1.1973000E-04,-1.66457E-01
-1.1971440E-04,-1.68410E-01
-1.1969880E-04,-1.70363E-01
-1.1968320E-04,-1.65480E-01
-1.1966760E-04,-1.66457E-01
-1.1965200E-04,-1.67434E-01
-1.1963640E-04,-1.67434E-01
-1.1962080E-04,-1.67434E-01
-1.1960520E-04,-1.69387E-01
-1.1958960E-04,-1.69387E-01
-1.1957400E-04,-1.64504E-01
-1.1955840E-04,-1.67434E-01
-1.1954280E-04,-1.63527E-01
-1.1952720E-04,-1.67434E-01
-1.1951160E-04,-1.66457E-01
-1.1949600E-04,-1.69387E-01
-1.1948040E-04,-1.67434E-01
-1.1946480E-04,-1.66457E-01
-1.1944920E-04,-1.70363E-01
-1.1943360E-04,-1.69387E-01
-1.1941800E-04,-1.68410E-01
-1.1940240E-04,-1.68410E-01
-1.1938680E-04,-1.66457E-01
-1.1937120E-04,-1.68410E-01
-1.1935560E-04,-1.68410E-01
-1.1934000E-04,-1.67434E-01
-1.1932440E-04,-1.62551E-01
-1.1930880E-04,-1.64504E-01
-1.1929320E-04,-1.64504E-01
-1.1927760E-04,-1.69387E-01
-1.1926200E-04,-1.68410E-01
-1.1924640E-04,-1.66457E-01
-1.1923080E-04,-1.70363E-01
-1.1921520E-04,-1.69387E-01
-1.1919960E-04,-1.67434E-01
-1.1918400E-04,-1.68410E-01
-1.1916840E-04,-1.66457E-01
-1.1915280E-04,-1.66457E-01
-1.1913720E-04,-1.67434E-01
-1.1912160E-04,-1.70363E-01
-1.1910600E-04,-1.66457E-01
-1.1909040E-04,-1.69387E-01
-1.1907480E-04,-1.63527E-01
-1.1905920E-04,-1.69387E-01
-1.1904360E-04,-1.66457E-01
-1.1902800E-04,-1.65480E-01
-1.1901240E-04,-1.64504E-01
-1.1899680E-04,-1.67434E-01
-1.1898120E-04,-1.64504E-01
-1.1896560E-04,-1.67434E-01
-1.1895000E-04,-1.67434E-01
-1.1893440E-04,-1.63527E-01
-1.1891880E-04,-1.69387E-01
-1.1890320E-04,-1.66457E-01
-1.1888760E-04,-1.66457E-01
-1.1887200E-04,-1.66457E-01
-1.1885640E-04,-1.66457E-01
-1.1884080E-04,-1.66457E-01
-1.1882520E-04,-1.63527E-01
-1.1880960E-04,-1.66457E-01
-1.1879400E-04,-1.68410E-01
-1.1877840E-04,-1.69387E-01
-1.1876280E-04,-1.62551E-01
-1.1874720E-04,-1.67434E-01
-1.1873160E-04,-1.67434E-01
-1.1871600E-04,-1.66457E-01
-1.1870040E-04,-1.67434E-01
-1.1868480E-04,-1.65480E-01
-1.1866920E-04,-1.68410E-01
-1.1865360E-04,-1.62551E-01
-1.1863800E-04,-1.66457E-01
-1.1862240E-04,-1.72316E-01
-1.1860680E-04,-1.65480E-01
-1.1859120E-04,-1.70363E-01
-1.1857560E-04,-1.69387E-01
-1.1856000E-04,-1.64504E-01
-1.1854440E-04,-1.64504E-01
-1.1852880E-04,-1.68410E-01
-1.1851320E-04,-1.66457E-01
-1.1849760E-04,-1.66457E-01
-1.1848200E-04,-1.65480E-01
-1.1846640E-04,-1.69387E-01
-1.1845080E-04,-1.65480E-01
-1.1843520E-04,-1.63527E-01
-1.1841960E-04,-1.68410E-01
-1.1840400E-04,-1.65480E-01
-1.1838840E-04,-1.64504E-01
-1.1837280E-04,-1.66457E-01
-1.1835720E-04,-1.64504E-01
-1.1834160E-04,-1.65480E-01
-1.1832600E-04,-1.65480E-01
-1.1831040E-04,-1.66457E-01
-1.1829480E-04,-1.65480E-01
-1.1827920E-04,-1.69387E-01
-1.1826360E-04,-1.63527E-01
-1.1824800E-04,-1.64504E-01
-1.1823240E-04,-1.67434E-01
-1.1821680E-04,-1.65480E-01
-1.1820120E-04,-1.67434E-01
-1.1818560E-04,-1.64504E-01
-1.1817000E-04,-1.66457E-01
-1.1815440E-04,-1.62551E-01
-1.1813880E-04,-1.63527E-01
-1.1812320E-04,-1.69387E-01
-1.1810760E-04,-1.61574E-01
-1.1809200E-04,-1.65480E-01
-1.1807640E-04,-1.64504E-01
-1.1806080E-04,-1.64504E-01
-1.1804520E-04,-1.66457E-01
-1.1802960E-04,-1.67434E-01
-1.1801400E-04,-1.68410E-01
-1.1799840E-04,-1.66457E-01
-1.1798280E-04,-1.64504E-01
-1.1796720E-04,-1.63527E-01
-1.1795160E-04,-1.66457E-01
-1.1793600E-04,-1.64504E-01
-1.1792040E-04,-1.67434E-01
-1.1790480E-04,-1.65480E-01
-1.1788920E-04,-1.65480E-01
-1.1787360E-04,-1.66457E-01
-1.1785800E-04,-1.66457E-01
-1.1784240E-04,-1.66457E-01
-1.1782680E-04,-1.62551E-01
-1.1781120E-04,-1.64504E-01
-1.1779560E-04,-1.63527E-01
-1.1778000E-04,-1.64504E-01
-1.1776440E-04,-1.60598E-01
-1.1774880E-04,-1.66457E-01
-1.1773320E-04,-1.69387E-01
-1.1771760E-04,-1.66457E-01
-1.1770200E-04,-1.63527E-01
-1.1768640E-04,-1.67434E-01
-1.1767080E-04,-1.66457E-01
-1.1765520E-04,-1.62551E-01
-1.1763960E-04,-1.62551E-01
-1.1762400E-04,-1.65480E-01
-1.1760840E-04,-1.66457E-01
-1.1759280E-04,-1.63527E-01
-1.1757720E-04,-1.64504E-01
-1.1756160E-04,-1.65480E-01
-1.1754600E-04,-1.65480E-01
-1.1753040E-04,-1.66457E-01
-1.1751480E-04,-1.67434E-01
-1.1749920E-04,-1.61574E-01
-1.1748360E-04,-1.65480E-01
-1.1746800E-04,-1.66457E-01
-1.1745240E-04,-1.64504E-01
-1.1743680E-04,-1.66457E-01
-1.1742120E-04,-1.65480E-01
-1.1740560E-04,-1.66457E-01
-1.1739000E-04,-1.65480E-01
-1.1737440E-04,-1.66457E-01
-1.1735880E-04,-1.64504E-01
-1.1734320E-04,-1.68410E-01
-1.1732760E-04,-1.69387E-01
-1.1731200E-04,-1.63527E-01
-1.1729640E-04,-1.61574E-01
-1.1728080E-04,-1.64504E-01
-1.1726520E-04,-1.62551E-01
-1.1724960E-04,-1.64504E-01
-1.1723400E-04,-1.65480E-01
-1.1721840E-04,-1.65480E-01
-1.1720280E-04,-1.66457E-01
-1.1718720E-04,-1.62551E-01
-1.1717160E-04,-1.64504E-01
-1.1715600E-04,-1.65480E-01
-1.1714040E-04,-1.67434E-01
-1.1712480E-04,-1.66457E-01
-1.1710920E-04,-1.65480E-01
-1.1709360E-04,-1.66457E-01
-1.1707800E-04,-1.61574E-01
-1.1706240E-04,-1.64504E-01
-1.1704680E-04,-1.68410E-01
-1.1703120E-04,-1.65480E-01
-1.1701560E-04,-1.65480E-01
-1.1700000E-04,-1.66457E-01
-1.1698440E-04,-1.65480E-01
-1.1696880E-04,-1.62551E-01
-1.1695320E-04,-1.65480E-01
-1.1693760E-04,-1.61574E-01
-1.1692200E-04,-1.66457E-01
-1.1690640E-04,-1.65480E-01
-1.1689080E-04,-1.65480E-01
-1.1687520E-04,-1.65480E-01
-1.1685960E-04,-1.66457E-01
-1.1684400E-04,-1.64504E-01
-1.1682840E-04,-1.64504E-01
-1.1681280E-04,-1.63527E-01
-1.1679720E-04,-1.63527E-01
-1.1678160E-04,-1.65480E-01
-1.1676600E-04,-1.66457E-01
-1.1675040E-04,-1.64504E-01
-1.1673480E-04,-1.63527E-01
-1.1671920E-04,-1.63527E-01
-1.1670360E-04,-1.65480E-01
-1.1668800E-04,-1.65480E-01
-1.1667240E-04,-1.61574E-01
-1.1665680E-04,-1.62551E-01
-1.1664120E-04,-1.63527E-01
-1.1662560E-04,-1.61574E-01
-1.1661000E-04,-1.65480E-01
-1.1659440E-04,-1.67434E-01
-1.1657880E-04,-1.61574E-01
-1.1656320E-04,-1.63527E-01
-1.1654760E-04,-1.65480E-01
-1.1653200E-04,-1.62551E-01
-1.1651640E-04,-1.59621E-01
-1.1650080E-04,-1.65480E-01
-1.1648520E-04,-1.62551E-01
-1.1646960E-04,-1.67434E-01
-1.1645400E-04,-1.64504E-01
