in s,C2 in V
2.2526272E-03,1.51855E+00
2.2526280E-03,1.51855E+00
2.2526288E-03,1.55762E+00
2.2526296E-03,1.55762E+00
2.2526304E-03,1.53809E+00
2.2526312E-03,1.50879E+00
2.2526320E-03,1.52832E+00
2.2526328E-03,1.55762E+00
2.2526336E-03,1.52832E+00
2.2526344E-03,1.58691E+00
2.2526352E-03,1.53809E+00
2.2526360E-03,1.53809E+00
2.2526368E-03,1.53809E+00
2.2526376E-03,1.54785E+00
2.2526384E-03,1.54785E+00
2.2526392E-03,1.56738E+00
2.2526400E-03,1.56738E+00
2.2526408E-03,1.51855E+00
2.2526416E-03,1.52832E+00
2.2526424E-03,1.51855E+00
2.2526432E-03,1.53809E+00
2.2526440E-03,1.50879E+00
2.2526448E-03,1.51855E+00
2.2526456E-03,1.56738E+00
2.2526464E-03,1.53809E+00
2.2526472E-03,1.47949E+00
2.2526480E-03,1.52832E+00
2.2526488E-03,1.52832E+00
2.2526496E-03,1.53809E+00
2.2526504E-03,1.50879E+00
2.2526512E-03,1.50879E+00
2.2526520E-03,1.49902E+00
2.2526528E-03,1.53809E+00
2.2526536E-03,1.51855E+00
2.2526544E-03,1.50879E+00
2.2526552E-03,1.49902E+00
2.2526560E-03,1.48926E+00
2.2526568E-03,1.49902E+00
2.2526576E-03,1.46973E+00
2.2526584E-03,1.50879E+00
2.2526592E-03,1.51855E+00
2.2526600E-03,1.50879E+00
2.2526608E-03,1.49902E+00
2.2526616E-03,1.53809E+00
2.2526624E-03,1.51855E+00
2.2526632E-03,1.50879E+00
2.2526640E-03,1.50879E+00
2.2526648E-03,1.50879E+00
2.2526656E-03,1.51855E+00
2.2526664E-03,1.52832E+00
2.2526672E-03,1.49902E+00
2.2526680E-03,1.49902E+00
2.2526688E-03,1.48926E+00
2.2526696E-03,1.49902E+00
2.2526704E-03,1.49902E+00
2.2526712E-03,1.47949E+00
2.2526720E-03,1.48926E+00
2.2526728E-03,1.50879E+00
2.2526736E-03,1.46973E+00
2.2526744E-03,1.49902E+00
2.2526752E-03,1.47949E+00
2.2526760E-03,1.50879E+00
2.2526768E-03,1.46973E+00
2.2526776E-03,1.50879E+00
2.2526784E-03,1.50879E+00
2.2526792E-03,1.48926E+00
2.2526800E-03,1.46973E+00
2.2526808E-03,1.48926E+00
2.2526816E-03,1.51855E+00
2.2526824E-03,1.52832E+00
2.2526832E-03,1.47949E+00
2.2526840E-03,1.45996E+00
2.2526848E-03,1.47949E+00
2.2526856E-03,1.49902E+00
2.2526864E-03,1.46973E+00
2.2526872E-03,1.46973E+00
2.2526880E-03,1.45020E+00
2.2526888E-03,1.45996E+00
2.2526896E-03,1.44043E+00
2.2526904E-03,1.49902E+00
2.2526912E-03,1.49902E+00
2.2526920E-03,1.49902E+00
2.2526928E-03,1.50879E+00
2.2526936E-03,1.46973E+00
2.2526944E-03,1.48926E+00
2.2526952E-03,1.46973E+00
2.2526960E-03,1.49902E+00
2.2526968E-03,1.43066E+00
2.2526976E-03,1.45020E+00
2.2526984E-03,1.45020E+00
2.2526992E-03,1.46973E+00
2.2527000E-03,1.46973E+00
2.2527008E-03,1.43066E+00
2.2527016E-03,1.43066E+00
2.2527024E-03,1.44043E+00
2.2527032E-03,1.49902E+00
2.2527040E-03,1.43066E+00
2.2527048E-03,1.46973E+00
2.2527056E-03,1.43066E+00
2.2527064E-03,1.47949E+00
2.2527072E-03,1.43066E+00
2.2527080E-03,1.45996E+00
2.2527088E-03,1.47949E+00
2.2527096E-03,1.49902E+00
2.2527104E-03,1.46973E+00
2.2527112E-03,1.46973E+00
2.2527120E-03,1.43066E+00
2.2527128E-03,1.46973E+00
2.2527136E-03,1.43066E+00
2.2527144E-03,1.43066E+00
2.2527152E-03,1.43066E+00
2.2527160E-03,1.45020E+00
2.2527168E-03,1.43066E+00
2.2527176E-03,1.42090E+00
2.2527184E-03,1.46973E+00
2.2527192E-03,1.44043E+00
2.2527200E-03,1.42090E+00
2.2527208E-03,1.43066E+00
2.2527216E-03,1.45020E+00
2.2527224E-03,1.45020E+00
2.2527232E-03,1.44043E+00
2.2527240E-03,1.44043E+00
2.2527248E-03,1.43066E+00
2.2527256E-03,1.44043E+00
2.2527264E-03,1.39160E+00
2.2527272E-03,1.41113E+00
2.2527280E-03,1.42090E+00
2.2527288E-03,1.44043E+00
2.2527296E-03,1.43066E+00
2.2527304E-03,1.43066E+00
2.2527312E-03,1.40137E+00
2.2527320E-03,1.40137E+00
2.2527328E-03,1.42090E+00
2.2527336E-03,1.43066E+00
2.2527344E-03,1.39160E+00
2.2527352E-03,1.41113E+00
2.2527360E-03,1.42090E+00
2.2527368E-03,1.39160E+00
2.2527376E-03,1.42090E+00
2.2527384E-03,1.43066E+00
2.2527392E-03,1.39160E+00
2.2527400E-03,1.40137E+00
2.2527408E-03,1.41113E+00
2.2527416E-03,1.39160E+00
2.2527424E-03,1.41113E+00
2.2527432E-03,1.43066E+00
2.2527440E-03,1.39160E+00
2.2527448E-03,1.43066E+00
2.2527456E-03,1.40137E+00
2.2527464E-03,1.39160E+00
2.2527472E-03,1.41113E+00
2.2527480E-03,1.40137E+00
2.2527488E-03,1.38184E+00
2.2527496E-03,1.38184E+00
2.2527504E-03,1.40137E+00
2.2527512E-03,1.40137E+00
2.2527520E-03,1.39160E+00
2.2527528E-03,1.40137E+00
2.2527536E-03,1.39160E+00
2.2527544E-03,1.39160E+00
2.2527552E-03,1.38184E+00
2.2527560E-03,1.39160E+00
2.2527568E-03,1.42090E+00
2.2527576E-03,1.39160E+00
2.2527584E-03,1.39160E+00
2.2527592E-03,1.38184E+00
2.2527600E-03,1.36230E+00
2.2527608E-03,1.39160E+00
2.2527616E-03,1.38184E+00
2.2527624E-03,1.41113E+00
2.2527632E-03,1.37207E+00
2.2527640E-03,1.41113E+00
2.2527648E-03,1.40137E+00
2.2527656E-03,1.38184E+00
2.2527664E-03,1.39160E+00
2.2527672E-03,1.39160E+00
2.2527680E-03,1.38184E+00
2.2527688E-03,1.36230E+00
2.2527696E-03,1.34277E+00
2.2527704E-03,1.37207E+00
2.2527712E-03,1.35254E+00
2.2527720E-03,1.38184E+00
2.2527728E-03,1.36230E+00
2.2527736E-03,1.35254E+00
2.2527744E-03,1.36230E+00
2.2527752E-03,1.35254E+00
2.2527760E-03,1.39160E+00
2.2527768E-03,1.38184E+00
2.2527776E-03,1.36230E+00
2.2527784E-03,1.37207E+00
2.2527792E-03,1.33301E+00
2.2527800E-03,1.36230E+00
2.2527808E-03,1.34277E+00
2.2527816E-03,1.37207E+00
2.2527824E-03,1.39160E+00
2.2527832E-03,1.36230E+00
2.2527840E-03,1.36230E+00
2.2527848E-03,1.39160E+00
2.2527856E-03,1.35254E+00
2.2527864E-03,1.36230E+00
2.2527872E-03,1.32324E+00
2.2527880E-03,1.36230E+00
2.2527888E-03,1.34277E+00
2.2527896E-03,1.35254E+00
2.2527904E-03,1.33301E+00
2.2527912E-03,1.37207E+00
2.2527920E-03,1.38184E+00
2.2527928E-03,1.35254E+00
2.2527936E-03,1.33301E+00
2.2527944E-03,1.33301E+00
2.2527952E-03,1.36230E+00
2.2527960E-03,1.33301E+00
2.2527968E-03,1.33301E+00
2.2527976E-03,1.36230E+00
2.2527984E-03,1.33301E+00
2.2527992E-03,1.33301E+00
2.2528000E-03,1.32324E+00
2.2528008E-03,1.35254E+00
2.2528016E-03,1.33301E+00
2.2528024E-03,1.34277E+00
2.2528032E-03,1.33301E+00
2.2528040E-03,1.33301E+00
2.2528048E-03,1.31348E+00
2.2528056E-03,1.32324E+00
2.2528064E-03,1.35254E+00
2.2528072E-03,1.32324E+00
2.2528080E-03,1.33301E+00
2.2528088E-03,1.31348E+00
2.2528096E-03,1.33301E+00
2.2528104E-03,1.35254E+00
2.2528112E-03,1.33301E+00
2.2528120E-03,1.30371E+00
2.2528128E-03,1.32324E+00
2.2528136E-03,1.32324E+00
2.2528144E-03,1.33301E+00
2.2528152E-03,1.32324E+00
2.2528160E-03,1.32324E+00
2.2528168E-03,1.31348E+00
2.2528176E-03,1.29395E+00
2.2528184E-03,1.31348E+00
2.2528192E-03,1.29395E+00
2.2528200E-03,1.29395E+00
2.2528208E-03,1.32324E+00
2.2528216E-03,1.27441E+00
2.2528224E-03,1.29395E+00
2.2528232E-03,1.32324E+00
2.2528240E-03,1.26465E+00
2.2528248E-03,1.33301E+00
2.2528256E-03,1.29395E+00
2.2528264E-03,1.30371E+00
2.2528272E-03,1.34277E+00
2.2528280E-03,1.28418E+00
2.2528288E-03,1.31348E+00
2.2528296E-03,1.29395E+00
2.2528304E-03,1.29395E+00
2.2528312E-03,1.34277E+00
2.2528320E-03,1.28418E+00
2.2528328E-03,1.29395E+00
2.2528336E-03,1.28418E+00
2.2528344E-03,1.29395E+00
2.2528352E-03,1.31348E+00
2.2528360E-03,1.31348E+00
2.2528368E-03,1.27441E+00
2.2528376E-03,1.30371E+00
2.2528384E-03,1.29395E+00
2.2528392E-03,1.27441E+00
2.2528400E-03,1.29395E+00
2.2528408E-03,1.26465E+00
2.2528416E-03,1.27441E+00
2.2528424E-03,1.29395E+00
2.2528432E-03,1.28418E+00
2.2528440E-03,1.28418E+00
2.2528448E-03,1.26465E+00
2.2528456E-03,1.29395E+00
2.2528464E-03,1.26465E+00
2.2528472E-03,1.26465E+00
2.2528480E-03,1.26465E+00
2.2528488E-03,1.27441E+00
2.2528496E-03,1.28418E+00
2.2528504E-03,1.29395E+00
2.2528512E-03,1.26465E+00
2.2528520E-03,1.27441E+00
2.2528528E-03,1.28418E+00
2.2528536E-03,1.23535E+00
2.2528544E-03,1.23535E+00
2.2528552E-03,1.27441E+00
2.2528560E-03,1.25488E+00
2.2528568E-03,1.25488E+00
2.2528576E-03,1.26465E+00
2.2528584E-03,1.26465E+00
2.2528592E-03,1.26465E+00
2.2528600E-03,1.22559E+00
2.2528608E-03,1.23535E+00
2.2528616E-03,1.26465E+00
2.2528624E-03,1.26465E+00
2.2528632E-03,1.25488E+00
2.2528640E-03,1.25488E+00
2.2528648E-03,1.25488E+00
2.2528656E-03,1.27441E+00
2.2528664E-03,1.24512E+00
2.2528672E-03,1.24512E+00
2.2528680E-03,1.28418E+00
2.2528688E-03,1.24512E+00
2.2528696E-03,1.25488E+00
2.2528704E-03,1.23535E+00
2.2528712E-03,1.25488E+00
2.2528720E-03,1.25488E+00
2.2528728E-03,1.22559E+00
2.2528736E-03,1.25488E+00
2.2528744E-03,1.25488E+00
2.2528752E-03,1.25488E+00
2.2528760E-03,1.23535E+00
2.2528768E-03,1.24512E+00
2.2528776E-03,1.21582E+00
2.2528784E-03,1.25488E+00
2.2528792E-03,1.24512E+00
2.2528800E-03,1.22559E+00
2.2528808E-03,1.22559E+00
2.2528816E-03,1.21582E+00
2.2528824E-03,1.25488E+00
2.2528832E-03,1.23535E+00
2.2528840E-03,1.22559E+00
2.2528848E-03,1.24512E+00
2.2528856E-03,1.23535E+00
2.2528864E-03,1.20605E+00
2.2528872E-03,1.20605E+00
2.2528880E-03,1.19629E+00
2.2528888E-03,1.20605E+00
2.2528896E-03,1.22559E+00
2.2528904E-03,1.19629E+00
2.2528912E-03,1.21582E+00
2.2528920E-03,1.21582E+00
2.2528928E-03,1.21582E+00
2.2528936E-03,1.21582E+00
2.2528944E-03,1.23535E+00
2.2528952E-03,1.20605E+00
2.2528960E-03,1.21582E+00
2.2528968E-03,1.19629E+00
2.2528976E-03,1.19629E+00
2.2528984E-03,1.19629E+00
2.2528992E-03,1.19629E+00
2.2529000E-03,1.18652E+00
2.2529008E-03,1.19629E+00
2.2529016E-03,1.16699E+00
2.2529024E-03,1.19629E+00
2.2529032E-03,1.20605E+00
2.2529040E-03,1.21582E+00
2.2529048E-03,1.19629E+00
2.2529056E-03,1.17676E+00
2.2529064E-03,1.18652E+00
2.2529072E-03,1.21582E+00
2.2529080E-03,1.19629E+00
2.2529088E-03,1.20605E+00
2.2529096E-03,1.19629E+00
2.2529104E-03,1.15723E+00
2.2529112E-03,1.16699E+00
2.2529120E-03,1.16699E+00
2.2529128E-03,1.17676E+00
2.2529136E-03,1.18652E+00
2.2529144E-03,1.15723E+00
2.2529152E-03,1.19629E+00
2.2529160E-03,1.18652E+00
2.2529168E-03,1.15723E+00
2.2529176E-03,1.16699E+00
2.2529184E-03,1.12793E+00
2.2529192E-03,1.19629E+00
2.2529200E-03,1.17676E+00
2.2529208E-03,1.16699E+00
2.2529216E-03,1.18652E+00
2.2529224E-03,1.19629E+00
2.2529232E-03,1.14746E+00
2.2529240E-03,1.17676E+00
2.2529248E-03,1.16699E+00
2.2529256E-03,1.14746E+00
2.2529264E-03,1.15723E+00
2.2529272E-03,1.14746E+00
2.2529280E-03,1.18652E+00
2.2529288E-03,1.17676E+00
2.2529296E-03,1.15723E+00
2.2529304E-03,1.14746E+00
2.2529312E-03,1.16699E+00
2.2529320E-03,1.16699E+00
2.2529328E-03,1.18652E+00
2.2529336E-03,1.16699E+00
2.2529344E-03,1.16699E+00
2.2529352E-03,1.17676E+00
2.2529360E-03,1.14746E+00
2.2529368E-03,1.14746E+00
2.2529376E-03,1.13770E+00
2.2529384E-03,1.15723E+00
2.2529392E-03,1.18652E+00
2.2529400E-03,1.14746E+00
2.2529408E-03,1.14746E+00
2.2529416E-03,1.12793E+00
2.2529424E-03,1.14746E+00
2.2529432E-03,1.12793E+00
2.2529440E-03,1.16699E+00
2.2529448E-03,1.13770E+00
2.2529456E-03,1.14746E+00
2.2529464E-03,1.15723E+00
2.2529472E-03,1.17676E+00
2.2529480E-03,1.14746E+00
2.2529488E-03,1.14746E+00
2.2529496E-03,1.11816E+00
2.2529504E-03,1.12793E+00
2.2529512E-03,1.11816E+00
2.2529520E-03,1.11816E+00
2.2529528E-03,1.13770E+00
2.2529536E-03,1.14746E+00
2.2529544E-03,1.10840E+00
2.2529552E-03,1.14746E+00
2.2529560E-03,1.11816E+00
2.2529568E-03,1.10840E+00
2.2529576E-03,1.11816E+00
2.2529584E-03,1.11816E+00
2.2529592E-03,1.13770E+00
2.2529600E-03,1.16699E+00
2.2529608E-03,1.12793E+00
2.2529616E-03,1.13770E+00
2.2529624E-03,1.13770E+00
2.2529632E-03,1.13770E+00
2.2529640E-03,1.12793E+00
2.2529648E-03,1.14746E+00
2.2529656E-03,1.13770E+00
2.2529664E-03,1.07910E+00
2.2529672E-03,1.11816E+00
2.2529680E-03,1.08887E+00
2.2529688E-03,1.09863E+00
2.2529696E-03,1.10840E+00
2.2529704E-03,1.09863E+00
2.2529712E-03,1.11816E+00
2.2529720E-03,1.10840E+00
2.2529728E-03,1.09863E+00
2.2529736E-03,1.10840E+00
2.2529744E-03,1.14746E+00
2.2529752E-03,1.11816E+00
2.2529760E-03,1.07910E+00
2.2529768E-03,1.08887E+00
2.2529776E-03,1.10840E+00
2.2529784E-03,1.11816E+00
2.2529792E-03,1.10840E+00
2.2529800E-03,1.09863E+00
2.2529808E-03,1.08887E+00
2.2529816E-03,1.09863E+00
2.2529824E-03,1.09863E+00
2.2529832E-03,1.09863E+00
2.2529840E-03,1.11816E+00
2.2529848E-03,1.07910E+00
2.2529856E-03,1.08887E+00
2.2529864E-03,1.09863E+00
2.2529872E-03,1.09863E+00
2.2529880E-03,1.09863E+00
2.2529888E-03,1.08887E+00
2.2529896E-03,1.07910E+00
2.2529904E-03,1.06934E+00
2.2529912E-03,1.09863E+00
2.2529920E-03,1.08887E+00
2.2529928E-03,1.07910E+00
2.2529936E-03,1.07910E+00
2.2529944E-03,1.08887E+00
2.2529952E-03,1.05957E+00
2.2529960E-03,1.09863E+00
2.2529968E-03,1.09863E+00
2.2529976E-03,1.05957E+00
2.2529984E-03,1.11816E+00
2.2529992E-03,1.08887E+00
2.2530000E-03,1.06934E+00
2.2530008E-03,1.04980E+00
2.2530016E-03,1.06934E+00
2.2530024E-03,1.04004E+00
2.2530032E-03,1.06934E+00
2.2530040E-03,1.07910E+00
2.2530048E-03,1.07910E+00
2.2530056E-03,1.07910E+00
2.2530064E-03,1.06934E+00
2.2530072E-03,1.02051E+00
2.2530080E-03,1.04004E+00
2.2530088E-03,1.03027E+00
2.2530096E-03,1.05957E+00
2.2530104E-03,1.04980E+00
2.2530112E-03,1.05957E+00
2.2530120E-03,1.06934E+00
2.2530128E-03,1.06934E+00
2.2530136E-03,1.04980E+00
2.2530144E-03,1.03027E+00
2.2530152E-03,1.07910E+00
2.2530160E-03,1.04004E+00
2.2530168E-03,1.04004E+00
2.2530176E-03,1.05957E+00
2.2530184E-03,1.04004E+00
2.2530192E-03,1.07910E+00
2.2530200E-03,1.03027E+00
2.2530208E-03,1.01074E+00
2.2530216E-03,1.04004E+00
2.2530224E-03,1.01074E+00
2.2530232E-03,1.05957E+00
2.2530240E-03,1.06934E+00
2.2530248E-03,1.02051E+00
2.2530256E-03,1.06934E+00
2.2530264E-03,1.04980E+00
2.2530272E-03,1.07910E+00
2.2530280E-03,1.02051E+00
2.2530288E-03,1.04004E+00
2.2530296E-03,1.04004E+00
2.2530304E-03,1.03027E+00
2.2530312E-03,1.04004E+00
2.2530320E-03,1.05957E+00
2.2530328E-03,1.00098E+00
2.2530336E-03,1.00098E+00
2.2530344E-03,1.03027E+00
2.2530352E-03,1.03027E+00
2.2530360E-03,1.01074E+00
2.2530368E-03,1.04004E+00
2.2530376E-03,1.00098E+00
2.2530384E-03,1.04004E+00
2.2530392E-03,1.03027E+00
2.2530400E-03,9.81445E-01
2.2530408E-03,1.05957E+00
2.2530416E-03,1.03027E+00
2.2530424E-03,1.01074E+00
2.2530432E-03,1.03027E+00
2.2530440E-03,1.01074E+00
2.2530448E-03,9.91211E-01
2.2530456E-03,9.71680E-01
2.2530464E-03,1.02051E+00
2.2530472E-03,1.02051E+00
2.2530480E-03,9.91211E-01
2.2530488E-03,1.03027E+00
2.2530496E-03,1.02051E+00
2.2530504E-03,9.81445E-01
2.2530512E-03,1.00098E+00
2.2530520E-03,9.81445E-01
2.2530528E-03,1.01074E+00
2.2530536E-03,1.00098E+00
2.2530544E-03,1.02051E+00
2.2530552E-03,1.00098E+00
2.2530560E-03,9.81445E-01
2.2530568E-03,9.91211E-01
2.2530576E-03,9.91211E-01
2.2530584E-03,9.91211E-01
2.2530592E-03,9.91211E-01
2.2530600E-03,9.71680E-01
2.2530608E-03,9.81445E-01
2.2530616E-03,1.00098E+00
2.2530624E-03,9.91211E-01
2.2530632E-03,9.61914E-01
2.2530640E-03,9.81445E-01
2.2530648E-03,9.81445E-01
2.2530656E-03,9.91211E-01
2.2530664E-03,1.01074E+00
2.2530672E-03,1.01074E+00
2.2530680E-03,9.52148E-01
2.2530688E-03,9.52148E-01
2.2530696E-03,9.42383E-01
2.2530704E-03,9.91211E-01
2.2530712E-03,9.81445E-01
2.2530720E-03,9.91211E-01
2.2530728E-03,9.61914E-01
2.2530736E-03,9.71680E-01
2.2530744E-03,9.71680E-01
2.2530752E-03,9.61914E-01
2.2530760E-03,9.52148E-01
2.2530768E-03,9.61914E-01
2.2530776E-03,9.81445E-01
2.2530784E-03,9.71680E-01
2.2530792E-03,9.42383E-01
2.2530800E-03,9.71680E-01
2.2530808E-03,9.32617E-01
2.2530816E-03,9.81445E-01
2.2530824E-03,9.61914E-01
2.2530832E-03,9.61914E-01
2.2530840E-03,9.42383E-01
2.2530848E-03,9.22852E-01
2.2530856E-03,9.32617E-01
2.2530864E-03,9.22852E-01
2.2530872E-03,9.71680E-01
2.2530880E-03,9.42383E-01
2.2530888E-03,9.81445E-01
2.2530896E-03,9.61914E-01
2.2530904E-03,9.32617E-01
2.2530912E-03,9.32617E-01
2.2530920E-03,9.42383E-01
2.2530928E-03,9.42383E-01
2.2530936E-03,9.22852E-01
2.2530944E-03,9.42383E-01
2.2530952E-03,9.61914E-01
2.2530960E-03,9.52148E-01
2.2530968E-03,9.03320E-01
2.2530976E-03,9.52148E-01
2.2530984E-03,9.42383E-01
2.2530992E-03,9.42383E-01
2.2531000E-03,9.61914E-01
2.2531008E-03,9.22852E-01
2.2531016E-03,9.13086E-01
2.2531024E-03,9.13086E-01
2.2531032E-03,9.32617E-01
2.2531040E-03,8.93555E-01
2.2531048E-03,9.32617E-01
2.2531056E-03,9.42383E-01
2.2531064E-03,9.22852E-01
2.2531072E-03,9.13086E-01
2.2531080E-03,9.13086E-01
2.2531088E-03,9.32617E-01
2.2531096E-03,9.32617E-01
2.2531104E-03,9.13086E-01
2.2531112E-03,9.13086E-01
2.2531120E-03,9.13086E-01
2.2531128E-03,9.03320E-01
2.2531136E-03,9.22852E-01
2.2531144E-03,9.03320E-01
2.2531152E-03,9.52148E-01
2.2531160E-03,9.22852E-01
2.2531168E-03,9.13086E-01
2.2531176E-03,9.32617E-01
2.2531184E-03,9.22852E-01
2.2531192E-03,9.13086E-01
2.2531200E-03,8.93555E-01
2.2531208E-03,8.74023E-01
2.2531216E-03,8.74023E-01
2.2531224E-03,9.13086E-01
2.2531232E-03,8.64258E-01
2.2531240E-03,8.93555E-01
2.2531248E-03,8.64258E-01
2.2531256E-03,9.03320E-01
2.2531264E-03,8.93555E-01
2.2531272E-03,8.54492E-01
2.2531280E-03,8.74023E-01
2.2531288E-03,9.13086E-01
2.2531296E-03,9.13086E-01
2.2531304E-03,8.93555E-01
2.2531312E-03,8.74023E-01
2.2531320E-03,8.64258E-01
2.2531328E-03,8.93555E-01
2.2531336E-03,8.74023E-01
2.2531344E-03,8.93555E-01
2.2531352E-03,8.93555E-01
2.2531360E-03,8.74023E-01
2.2531368E-03,8.93555E-01
2.2531376E-03,8.64258E-01
2.2531384E-03,8.74023E-01
2.2531392E-03,8.93555E-01
2.2531400E-03,8.83789E-01
2.2531408E-03,8.64258E-01
2.2531416E-03,8.74023E-01
2.2531424E-03,8.74023E-01
2.2531432E-03,8.34961E-01
2.2531440E-03,8.54492E-01
2.2531448E-03,8.34961E-01
2.2531456E-03,8.64258E-01
2.2531464E-03,8.93555E-01
2.2531472E-03,8.93555E-01
2.2531480E-03,8.64258E-01
2.2531488E-03,8.44727E-01
2.2531496E-03,8.64258E-01
2.2531504E-03,8.44727E-01
2.2531512E-03,8.74023E-01
2.2531520E-03,8.54492E-01
2.2531528E-03,8.54492E-01
2.2531536E-03,8.93555E-01
2.2531544E-03,8.54492E-01
2.2531552E-03,8.25195E-01
2.2531560E-03,8.64258E-01
2.2531568E-03,8.64258E-01
2.2531576E-03,8.54492E-01
2.2531584E-03,8.34961E-01
2.2531592E-03,8.44727E-01
2.2531600E-03,8.44727E-01
2.2531608E-03,8.44727E-01
2.2531616E-03,8.54492E-01
2.2531624E-03,8.64258E-01
2.2531632E-03,8.54492E-01
2.2531640E-03,8.34961E-01
2.2531648E-03,8.54492E-01
2.2531656E-03,8.34961E-01
2.2531664E-03,8.64258E-01
2.2531672E-03,8.54492E-01
2.2531680E-03,8.34961E-01
2.2531688E-03,8.44727E-01
2.2531696E-03,8.15430E-01
2.2531704E-03,8.25195E-01
2.2531712E-03,8.25195E-01
2.2531720E-03,8.25195E-01
2.2531728E-03,8.25195E-01
2.2531736E-03,8.05664E-01
2.2531744E-03,8.44727E-01
2.2531752E-03,8.15430E-01
2.2531760E-03,8.05664E-01
2.2531768E-03,8.34961E-01
2.2531776E-03,7.95898E-01
2.2531784E-03,8.15430E-01
2.2531792E-03,7.95898E-01
2.2531800E-03,8.25195E-01
2.2531808E-03,8.34961E-01
2.2531816E-03,8.15430E-01
2.2531824E-03,8.15430E-01
2.2531832E-03,7.95898E-01
2.2531840E-03,8.25195E-01
2.2531848E-03,7.86133E-01
2.2531856E-03,7.86133E-01
2.2531864E-03,8.15430E-01
2.2531872E-03,8.15430E-01
2.2531880E-03,8.05664E-01
2.2531888E-03,7.86133E-01
2.2531896E-03,8.15430E-01
2.2531904E-03,7.86133E-01
2.2531912E-03,7.86133E-01
2.2531920E-03,8.25195E-01
2.2531928E-03,8.15430E-01
2.2531936E-03,8.15430E-01
2.2531944E-03,7.86133E-01
2.2531952E-03,7.76367E-01
2.2531960E-03,7.95898E-01
2.2531968E-03,7.66602E-01
2.2531976E-03,8.05664E-01
2.2531984E-03,7.66602E-01
2.2531992E-03,7.86133E-01
2.2532000E-03,7.76367E-01
2.2532008E-03,7.66602E-01
2.2532016E-03,7.66602E-01
2.2532024E-03,7.56836E-01
2.2532032E-03,8.15430E-01
2.2532040E-03,8.15430E-01
2.2532048E-03,7.47070E-01
2.2532056E-03,7.86133E-01
2.2532064E-03,7.86133E-01
2.2532072E-03,7.86133E-01
2.2532080E-03,7.86133E-01
2.2532088E-03,7.95898E-01
2.2532096E-03,7.66602E-01
2.2532104E-03,7.66602E-01
2.2532112E-03,7.76367E-01
2.2532120E-03,7.66602E-01
2.2532128E-03,7.66602E-01
2.2532136E-03,7.47070E-01
2.2532144E-03,7.66602E-01
2.2532152E-03,7.56836E-01
2.2532160E-03,7.56836E-01
2.2532168E-03,7.47070E-01
2.2532176E-03,7.66602E-01
2.2532184E-03,7.86133E-01
2.2532192E-03,7.56836E-01
2.2532200E-03,7.37305E-01
2.2532208E-03,7.47070E-01
2.2532216E-03,7.66602E-01
2.2532224E-03,8.05664E-01
2.2532232E-03,7.86133E-01
2.2532240E-03,7.76367E-01
2.2532248E-03,7.56836E-01
2.2532256E-03,7.37305E-01
2.2532264E-03,7.27539E-01
2.2532272E-03,7.37305E-01
2.2532280E-03,7.47070E-01
2.2532288E-03,7.37305E-01
2.2532296E-03,7.56836E-01
2.2532304E-03,7.17773E-01
2.2532312E-03,7.56836E-01
2.2532320E-03,7.37305E-01
2.2532328E-03,7.66602E-01
2.2532336E-03,7.37305E-01
2.2532344E-03,7.56836E-01
2.2532352E-03,7.37305E-01
2.2532360E-03,7.47070E-01
2.2532368E-03,7.56836E-01
2.2532376E-03,7.37305E-01
2.2532384E-03,7.47070E-01
2.2532392E-03,7.17773E-01
2.2532400E-03,7.08008E-01
2.2532408E-03,7.56836E-01
2.2532416E-03,7.27539E-01
2.2532424E-03,7.27539E-01
2.2532432E-03,6.88477E-01
2.2532440E-03,7.27539E-01
2.2532448E-03,7.27539E-01
2.2532456E-03,7.37305E-01
2.2532464E-03,6.98242E-01
2.2532472E-03,7.56836E-01
2.2532480E-03,7.17773E-01
2.2532488E-03,6.78711E-01
2.2532496E-03,6.98242E-01
2.2532504E-03,7.17773E-01
2.2532512E-03,6.68945E-01
2.2532520E-03,7.08008E-01
2.2532528E-03,7.17773E-01
2.2532536E-03,6.49414E-01
2.2532544E-03,6.98242E-01
2.2532552E-03,6.78711E-01
2.2532560E-03,7.08008E-01
2.2532568E-03,6.68945E-01
2.2532576E-03,6.88477E-01
2.2532584E-03,7.27539E-01
2.2532592E-03,6.78711E-01
2.2532600E-03,6.88477E-01
2.2532608E-03,6.88477E-01
2.2532616E-03,7.08008E-01
2.2532624E-03,6.98242E-01
2.2532632E-03,6.98242E-01
2.2532640E-03,6.78711E-01
2.2532648E-03,6.68945E-01
2.2532656E-03,7.08008E-01
2.2532664E-03,7.08008E-01
2.2532672E-03,7.08008E-01
2.2532680E-03,7.08008E-01
2.2532688E-03,6.88477E-01
2.2532696E-03,6.88477E-01
2.2532704E-03,7.08008E-01
2.2532712E-03,6.98242E-01
2.2532720E-03,6.88477E-01
2.2532728E-03,6.59180E-01
2.2532736E-03,6.78711E-01
2.2532744E-03,6.78711E-01
2.2532752E-03,6.78711E-01
2.2532760E-03,6.88477E-01
2.2532768E-03,6.39648E-01
2.2532776E-03,6.78711E-01
2.2532784E-03,6.59180E-01
2.2532792E-03,6.98242E-01
2.2532800E-03,6.78711E-01
2.2532808E-03,6.88477E-01
2.2532816E-03,6.68945E-01
2.2532824E-03,6.49414E-01
2.2532832E-03,6.39648E-01
2.2532840E-03,6.68945E-01
2.2532848E-03,6.29883E-01
